danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track.name
0.47,0.923,4,-5.985,1,0.0522,0.0175,0.23,0.258,0.69,164.981,audio_features,1DjtnTXx21TXJBxJnrQIcj,spotify:track:1DjtnTXx21TXJBxJnrQIcj,https://api.spotify.com/v1/tracks/1DjtnTXx21TXJBxJnrQIcj,https://api.spotify.com/v1/audio-analysis/1DjtnTXx21TXJBxJnrQIcj,200000,4,Out of Place
0.423,0.867,2,-4.956,1,0.0402,0.00466,0.0118,0.161,0.437,167.955,audio_features,71PQ5HbyifooqoPMDd0UdF,spotify:track:71PQ5HbyifooqoPMDd0UdF,https://api.spotify.com/v1/tracks/71PQ5HbyifooqoPMDd0UdF,https://api.spotify.com/v1/audio-analysis/71PQ5HbyifooqoPMDd0UdF,178307,4,Letting Go
0.609,0.917,9,-2.563,1,0.0477,0.00614,1.96e-5,0.0775,0.67,149.948,audio_features,3rG8ZkmKHb4Ms6CsSzEITv,spotify:track:3rG8ZkmKHb4Ms6CsSzEITv,https://api.spotify.com/v1/tracks/3rG8ZkmKHb4Ms6CsSzEITv,https://api.spotify.com/v1/audio-analysis/3rG8ZkmKHb4Ms6CsSzEITv,213587,4,"""The Take Over, The Breaks Over"""
0.521,0.896,7,-3.23,1,0.0828,0.00993,0,0.0803,0.224,143.357,audio_features,2kzO1iLb5qOZahmJJxk3c0,spotify:track:2kzO1iLb5qOZahmJJxk3c0,https://api.spotify.com/v1/tracks/2kzO1iLb5qOZahmJJxk3c0,https://api.spotify.com/v1/audio-analysis/2kzO1iLb5qOZahmJJxk3c0,240093,4,Naive
0.322,0.899,4,-4.457,1,0.0958,0.009,9.95e-6,0.591,0.407,165.908,audio_features,6BiECF48e7qu8Z81xJL7sB,spotify:track:6BiECF48e7qu8Z81xJL7sB,https://api.spotify.com/v1/tracks/6BiECF48e7qu8Z81xJL7sB,https://api.spotify.com/v1/audio-analysis/6BiECF48e7qu8Z81xJL7sB,185277,4,After The Earthquake
0.392,0.806,9,-5.587,1,0.0333,0.00248,3.96e-4,0.183,0.468,179.897,audio_features,22UMeFG5Yy3qBFpeIsdxwd,spotify:track:22UMeFG5Yy3qBFpeIsdxwd,https://api.spotify.com/v1/tracks/22UMeFG5Yy3qBFpeIsdxwd,https://api.spotify.com/v1/audio-analysis/22UMeFG5Yy3qBFpeIsdxwd,206673,4,Don't Get Taken
0.511,0.856,2,-3.763,1,0.0505,6.03e-5,0.02,0.324,0.62,154.904,audio_features,3WKz5JDH0St3Smips7NlOM,spotify:track:3WKz5JDH0St3Smips7NlOM,https://api.spotify.com/v1/tracks/3WKz5JDH0St3Smips7NlOM,https://api.spotify.com/v1/audio-analysis/3WKz5JDH0St3Smips7NlOM,187467,4,Grudges
0.353,0.851,9,-5.068,1,0.0756,0.0589,6.36e-4,0.325,0.241,117.069,audio_features,42oq4KDYcBwAHpEkV3PuWc,spotify:track:42oq4KDYcBwAHpEkV3PuWc,https://api.spotify.com/v1/tracks/42oq4KDYcBwAHpEkV3PuWc,https://api.spotify.com/v1/audio-analysis/42oq4KDYcBwAHpEkV3PuWc,174627,4,Easy On Your Own?
0.45,0.633,9,-6.811,1,0.0326,0.243,0.0143,0.0838,0.221,158.083,audio_features,6bKQ8iw83w4iyACgoEzPt4,spotify:track:6bKQ8iw83w4iyACgoEzPt4,https://api.spotify.com/v1/tracks/6bKQ8iw83w4iyACgoEzPt4,https://api.spotify.com/v1/audio-analysis/6bKQ8iw83w4iyACgoEzPt4,163671,4,Stars
0.461,0.503,0,-6.46,1,0.0749,0.0216,2.11e-4,0.0741,0.572,75.296,audio_features,6EYCCC9yGn1hZBHLPslNl3,spotify:track:6EYCCC9yGn1hZBHLPslNl3,https://api.spotify.com/v1/tracks/6EYCCC9yGn1hZBHLPslNl3,https://api.spotify.com/v1/audio-analysis/6EYCCC9yGn1hZBHLPslNl3,244162,4,Souls
0.611,0.592,7,-4.931,1,0.0417,0.00476,0,0.0427,0.776,134.027,audio_features,79LfU5ufUmiLvLURU23Yyf,spotify:track:79LfU5ufUmiLvLURU23Yyf,https://api.spotify.com/v1/tracks/79LfU5ufUmiLvLURU23Yyf,https://api.spotify.com/v1/audio-analysis/79LfU5ufUmiLvLURU23Yyf,139822,4,Opportunistic
0.634,0.721,1,-4.361,1,0.0254,0.0169,0.00981,0.0544,0.249,101.515,audio_features,1o2DMB5ZGoKV767eMx8bPf,spotify:track:1o2DMB5ZGoKV767eMx8bPf,https://api.spotify.com/v1/tracks/1o2DMB5ZGoKV767eMx8bPf,https://api.spotify.com/v1/audio-analysis/1o2DMB5ZGoKV767eMx8bPf,200012,4,Outskirts Of Paradise
0.651,0.775,9,-5.225,1,0.0481,0.00104,1.13e-6,0.0723,0.478,115.036,audio_features,01Q8bAneKdVSjgTcRo9uCO,spotify:track:01Q8bAneKdVSjgTcRo9uCO,https://api.spotify.com/v1/tracks/01Q8bAneKdVSjgTcRo9uCO,https://api.spotify.com/v1/audio-analysis/01Q8bAneKdVSjgTcRo9uCO,217453,4,Breakin' Up
0.638,0.956,11,-3.342,1,0.0496,0.207,0.00152,0.14,0.868,129.95,audio_features,2A0WYsyKwpZSO60Ya1FTBy,spotify:track:2A0WYsyKwpZSO60Ya1FTBy,https://api.spotify.com/v1/tracks/2A0WYsyKwpZSO60Ya1FTBy,https://api.spotify.com/v1/audio-analysis/2A0WYsyKwpZSO60Ya1FTBy,139187,4,Requiem for O.M.M.2
0.868,0.595,5,-9.904,1,0.0478,0.03,0.103,0.154,0.744,121.998,audio_features,0Ensfv1iBDcsOF6xNok14N,spotify:track:0Ensfv1iBDcsOF6xNok14N,https://api.spotify.com/v1/tracks/0Ensfv1iBDcsOF6xNok14N,https://api.spotify.com/v1/audio-analysis/0Ensfv1iBDcsOF6xNok14N,255613,4,Wraith Pinned to the Mist and Other Games
0.556,0.92,4,-4.953,0,0.122,0.0386,1.02e-5,0.095,0.589,172.982,audio_features,05J6B8Mei5yhX84mrUDa7U,spotify:track:05J6B8Mei5yhX84mrUDa7U,https://api.spotify.com/v1/tracks/05J6B8Mei5yhX84mrUDa7U,https://api.spotify.com/v1/audio-analysis/05J6B8Mei5yhX84mrUDa7U,142760,4,Let's Go
0.487,0.943,6,-5.667,0,0.0573,8.08e-4,0.0266,0.204,0.775,156.975,audio_features,5Ed6zPsf01JZxGhOtA46tk,spotify:track:5Ed6zPsf01JZxGhOtA46tk,https://api.spotify.com/v1/tracks/5Ed6zPsf01JZxGhOtA46tk,https://api.spotify.com/v1/audio-analysis/5Ed6zPsf01JZxGhOtA46tk,222960,4,Satellite Mind
0.273,0.776,1,-7.742,1,0.0488,0.479,0.903,0.099,0.466,159.33,audio_features,7uYoO8Jt7BUib2teUpLFLZ,spotify:track:7uYoO8Jt7BUib2teUpLFLZ,https://api.spotify.com/v1/tracks/7uYoO8Jt7BUib2teUpLFLZ,https://api.spotify.com/v1/audio-analysis/7uYoO8Jt7BUib2teUpLFLZ,186800,4,Little Bird
0.527,0.879,11,-3.605,0,0.0349,0.0246,5.8e-6,0.154,0.842,123.491,audio_features,6X9XQcsTFphVcsoLiCj3CA,spotify:track:6X9XQcsTFphVcsoLiCj3CA,https://api.spotify.com/v1/tracks/6X9XQcsTFphVcsoLiCj3CA,https://api.spotify.com/v1/audio-analysis/6X9XQcsTFphVcsoLiCj3CA,232584,4,Too Many Times
0.465,0.905,4,-4.422,1,0.0339,0.0311,0.00424,0.361,0.552,108.922,audio_features,3I7nvkvsaY9mVQeSOggOBb,spotify:track:3I7nvkvsaY9mVQeSOggOBb,https://api.spotify.com/v1/tracks/3I7nvkvsaY9mVQeSOggOBb,https://api.spotify.com/v1/audio-analysis/3I7nvkvsaY9mVQeSOggOBb,226926,4,Sun Tan
0.472,0.902,9,-3.607,1,0.0643,6.79e-4,0.124,0.0822,0.567,139.57,audio_features,4shKoD4U0rsE6UDjyPEjyK,spotify:track:4shKoD4U0rsE6UDjyPEjyK,https://api.spotify.com/v1/tracks/4shKoD4U0rsE6UDjyPEjyK,https://api.spotify.com/v1/audio-analysis/4shKoD4U0rsE6UDjyPEjyK,227000,4,Bones
0.5,0.717,10,-2.799,1,0.0531,0.635,0.00803,0.0878,0.398,122.093,audio_features,6RfqMM6PVQSEtRCe6HEGWB,spotify:track:6RfqMM6PVQSEtRCe6HEGWB,https://api.spotify.com/v1/tracks/6RfqMM6PVQSEtRCe6HEGWB,https://api.spotify.com/v1/audio-analysis/6RfqMM6PVQSEtRCe6HEGWB,143595,4,Summer Is Here
0.655,0.893,10,-2.745,1,0.0538,1.11e-4,0.0277,0.0648,0.873,134,audio_features,2HPIDjDNCCSqSzIjxGaU6J,spotify:track:2HPIDjDNCCSqSzIjxGaU6J,https://api.spotify.com/v1/tracks/2HPIDjDNCCSqSzIjxGaU6J,https://api.spotify.com/v1/audio-analysis/2HPIDjDNCCSqSzIjxGaU6J,186034,4,Rearview
0.563,0.912,4,-3.771,0,0.0454,0.0939,0.482,0.152,0.83,156.188,audio_features,3VmhlXFW3xFiq49Y0IkuPu,spotify:track:3VmhlXFW3xFiq49Y0IkuPu,https://api.spotify.com/v1/tracks/3VmhlXFW3xFiq49Y0IkuPu,https://api.spotify.com/v1/audio-analysis/3VmhlXFW3xFiq49Y0IkuPu,119440,4,Long Way Home
0.523,0.855,0,-7.679,1,0.0371,0.0749,3.34e-5,0.327,0.486,107.967,audio_features,5g4cz7u4MrUTKDdo1TmABo,spotify:track:5g4cz7u4MrUTKDdo1TmABo,https://api.spotify.com/v1/tracks/5g4cz7u4MrUTKDdo1TmABo,https://api.spotify.com/v1/audio-analysis/5g4cz7u4MrUTKDdo1TmABo,211360,4,New York City Cops
0.451,0.673,7,-9.115,1,0.0734,0.0857,0.00225,0.797,0.583,95.513,audio_features,4fUKE8EULjQdHF4zb0M8FO,spotify:track:4fUKE8EULjQdHF4zb0M8FO,https://api.spotify.com/v1/tracks/4fUKE8EULjQdHF4zb0M8FO,https://api.spotify.com/v1/audio-analysis/4fUKE8EULjQdHF4zb0M8FO,122893,4,Sgt. Pepper's Lonely Hearts Club Band - Remastered 2009
0.305,0.628,9,-3.573,0,0.0348,0.46,3.66e-5,0.0899,0.428,80.389,audio_features,2ewjgFhHDTE8BkV8kzpiX2,spotify:track:2ewjgFhHDTE8BkV8kzpiX2,https://api.spotify.com/v1/tracks/2ewjgFhHDTE8BkV8kzpiX2,https://api.spotify.com/v1/audio-analysis/2ewjgFhHDTE8BkV8kzpiX2,182168,4,Dead Leaves and the Dirty Ground
0.615,0.75,8,-4.281,1,0.0822,0.00827,5.49e-4,0.163,0.628,120.993,audio_features,60B1Mzy3yNsbJSOHfp8H2U,spotify:track:60B1Mzy3yNsbJSOHfp8H2U,https://api.spotify.com/v1/tracks/60B1Mzy3yNsbJSOHfp8H2U,https://api.spotify.com/v1/audio-analysis/60B1Mzy3yNsbJSOHfp8H2U,177560,4,Dig What You Dug
0.382,0.972,7,-3.213,1,0.0612,2.15e-4,0.00369,0.679,0.198,89.926,audio_features,7ihrhrqGhR9JjQ2U0WXC9f,spotify:track:7ihrhrqGhR9JjQ2U0WXC9f,https://api.spotify.com/v1/tracks/7ihrhrqGhR9JjQ2U0WXC9f,https://api.spotify.com/v1/audio-analysis/7ihrhrqGhR9JjQ2U0WXC9f,193613,4,Honey I'm Home
0.513,0.878,4,-5.913,0,0.0547,0.339,0.255,0.147,0.578,173.21,audio_features,1H3bR7kQ1VBOb5pEJMiPdM,spotify:track:1H3bR7kQ1VBOb5pEJMiPdM,https://api.spotify.com/v1/tracks/1H3bR7kQ1VBOb5pEJMiPdM,https://api.spotify.com/v1/audio-analysis/1H3bR7kQ1VBOb5pEJMiPdM,209640,4,Not Me
0.626,0.756,4,-5.241,1,0.0287,0.0719,3.83e-4,0.115,0.833,121.071,audio_features,42Oyptg7xNazYp8mxek8DZ,spotify:track:42Oyptg7xNazYp8mxek8DZ,https://api.spotify.com/v1/tracks/42Oyptg7xNazYp8mxek8DZ,https://api.spotify.com/v1/audio-analysis/42Oyptg7xNazYp8mxek8DZ,239994,4,Come Outside
0.554,0.716,9,-5.46,1,0.0291,0.499,0.87,0.203,0.82,134.942,audio_features,21KdWeVRDxPJFvYNPLON8b,spotify:track:21KdWeVRDxPJFvYNPLON8b,https://api.spotify.com/v1/tracks/21KdWeVRDxPJFvYNPLON8b,https://api.spotify.com/v1/audio-analysis/21KdWeVRDxPJFvYNPLON8b,203643,4,Mow My Lawn
0.803,0.621,2,-5.629,0,0.0408,0.00789,0.0262,0.0899,0.769,121.028,audio_features,1Em339vQQP5KQHko4x0pri,spotify:track:1Em339vQQP5KQHko4x0pri,https://api.spotify.com/v1/tracks/1Em339vQQP5KQHko4x0pri,https://api.spotify.com/v1/audio-analysis/1Em339vQQP5KQHko4x0pri,262147,4,Too Little Too Late
0.492,0.79,9,-7.19,1,0.0385,0.00152,0.0731,0.102,0.411,162.907,audio_features,2CcHWsrzX2adgEnpzwkoUR,spotify:track:2CcHWsrzX2adgEnpzwkoUR,https://api.spotify.com/v1/tracks/2CcHWsrzX2adgEnpzwkoUR,https://api.spotify.com/v1/audio-analysis/2CcHWsrzX2adgEnpzwkoUR,222769,4,Petty Crime
0.659,0.621,10,-6.15,1,0.321,0.172,0,0.159,0.572,102.065,audio_features,4gXuCnwOTEEQVYg1pIxHQq,spotify:track:4gXuCnwOTEEQVYg1pIxHQq,https://api.spotify.com/v1/tracks/4gXuCnwOTEEQVYg1pIxHQq,https://api.spotify.com/v1/audio-analysis/4gXuCnwOTEEQVYg1pIxHQq,204812,4,better friends
0.367,0.551,0,-6.199,1,0.0603,0.225,0,0.0648,0.196,123.069,audio_features,6f2PYMoDVBssQ4Alj05vSM,spotify:track:6f2PYMoDVBssQ4Alj05vSM,https://api.spotify.com/v1/tracks/6f2PYMoDVBssQ4Alj05vSM,https://api.spotify.com/v1/audio-analysis/6f2PYMoDVBssQ4Alj05vSM,231330,3,blushing!
0.224,0.958,4,-2.546,1,0.287,0.376,1.27e-5,0.0853,0.117,205.341,audio_features,2TrfZ16WztAfU3Xf9LptN4,spotify:track:2TrfZ16WztAfU3Xf9LptN4,https://api.spotify.com/v1/tracks/2TrfZ16WztAfU3Xf9LptN4,https://api.spotify.com/v1/audio-analysis/2TrfZ16WztAfU3Xf9LptN4,332640,4,Bad Habits
0.551,0.732,9,-6.081,1,0.0627,0.0019,0,0.0764,0.635,145.107,audio_features,2CdNHP8DJ5tfbRoIRdcTeE,spotify:track:2CdNHP8DJ5tfbRoIRdcTeE,https://api.spotify.com/v1/tracks/2CdNHP8DJ5tfbRoIRdcTeE,https://api.spotify.com/v1/audio-analysis/2CdNHP8DJ5tfbRoIRdcTeE,195280,4,Quesadilla
0.629,0.721,11,-6.292,1,0.0326,0.00282,1.41e-6,0.128,0.854,100.208,audio_features,4LgIcna8LRrR3DOomihYMY,spotify:track:4LgIcna8LRrR3DOomihYMY,https://api.spotify.com/v1/tracks/4LgIcna8LRrR3DOomihYMY,https://api.spotify.com/v1/audio-analysis/4LgIcna8LRrR3DOomihYMY,232733,4,Shiver Shiver
0.731,0.647,6,-6.562,1,0.0484,0.164,1.1e-4,0.0881,0.352,89.977,audio_features,1S9nEzVGgS8QkOC1sWYvHx,spotify:track:1S9nEzVGgS8QkOC1sWYvHx,https://api.spotify.com/v1/tracks/1S9nEzVGgS8QkOC1sWYvHx,https://api.spotify.com/v1/audio-analysis/1S9nEzVGgS8QkOC1sWYvHx,176489,4,WHEN THE LIGHTS GO OUT
0.623,0.766,4,-7.445,1,0.0531,0.103,0.0193,0.158,0.55,153.15,audio_features,0atclF6Pp5MffEEi7CSFlE,spotify:track:0atclF6Pp5MffEEi7CSFlE,https://api.spotify.com/v1/tracks/0atclF6Pp5MffEEi7CSFlE,https://api.spotify.com/v1/audio-analysis/0atclF6Pp5MffEEi7CSFlE,150824,4,Bad Love
0.344,0.564,10,-6.276,1,0.0429,0.799,2.11e-6,0.106,0.438,145.747,audio_features,0nkO6VyWY5XsBIsP8B4zmU,spotify:track:0nkO6VyWY5XsBIsP8B4zmU,https://api.spotify.com/v1/tracks/0nkO6VyWY5XsBIsP8B4zmU,https://api.spotify.com/v1/audio-analysis/0nkO6VyWY5XsBIsP8B4zmU,194760,4,day dreaming
0.69,0.347,8,-8.911,1,0.0565,0.819,0,0.294,0.482,82.999,audio_features,4z2ozFH2fZcpdHDvhaEF22,spotify:track:4z2ozFH2fZcpdHDvhaEF22,https://api.spotify.com/v1/tracks/4z2ozFH2fZcpdHDvhaEF22,https://api.spotify.com/v1/audio-analysis/4z2ozFH2fZcpdHDvhaEF22,164133,4,video games
0.52,0.931,4,-3.051,1,0.0969,0.0018,3.06e-4,0.115,0.557,166.018,audio_features,0RbcDELsGTciLeMGsSdJAc,spotify:track:0RbcDELsGTciLeMGsSdJAc,https://api.spotify.com/v1/tracks/0RbcDELsGTciLeMGsSdJAc,https://api.spotify.com/v1/audio-analysis/0RbcDELsGTciLeMGsSdJAc,163200,4,Broken Boy
0.69,0.872,4,-6.705,1,0.0599,0.146,0.0329,0.119,0.547,130.055,audio_features,0NhQdPI9J9zfmSfn3XpYAY,spotify:track:0NhQdPI9J9zfmSfn3XpYAY,https://api.spotify.com/v1/tracks/0NhQdPI9J9zfmSfn3XpYAY,https://api.spotify.com/v1/audio-analysis/0NhQdPI9J9zfmSfn3XpYAY,207680,4,TALK DEEP
0.284,0.961,9,-3.993,1,0.0567,1.99e-4,0,0.365,0.198,186.287,audio_features,5AxQLMryCnt0Z9qr0otKeH,spotify:track:5AxQLMryCnt0Z9qr0otKeH,https://api.spotify.com/v1/tracks/5AxQLMryCnt0Z9qr0otKeH,https://api.spotify.com/v1/audio-analysis/5AxQLMryCnt0Z9qr0otKeH,141813,4,Cheap Beer
0.605,0.827,7,-3.467,1,0.0324,1.83e-4,0.00819,0.164,0.527,133.999,audio_features,2N9grOfE7sGtcGzZiV9Ef6,spotify:track:2N9grOfE7sGtcGzZiV9Ef6,https://api.spotify.com/v1/tracks/2N9grOfE7sGtcGzZiV9Ef6,https://api.spotify.com/v1/audio-analysis/2N9grOfE7sGtcGzZiV9Ef6,132067,4,Gimmie Something
0.432,0.521,4,-11.233,1,0.0296,0.349,0.157,0.112,0.36,101.562,audio_features,7fqbe7M4fIpWlM9j7eNBre,spotify:track:7fqbe7M4fIpWlM9j7eNBre,https://api.spotify.com/v1/tracks/7fqbe7M4fIpWlM9j7eNBre,https://api.spotify.com/v1/audio-analysis/7fqbe7M4fIpWlM9j7eNBre,232459,4,All I've Got
0.322,0.827,6,-4.221,1,0.0792,0.00858,0.0381,0.371,0.52,158.322,audio_features,4C9apLEfLRmMly2srGvsHk,spotify:track:4C9apLEfLRmMly2srGvsHk,https://api.spotify.com/v1/tracks/4C9apLEfLRmMly2srGvsHk,https://api.spotify.com/v1/audio-analysis/4C9apLEfLRmMly2srGvsHk,150692,4,Acetone
0.538,0.643,2,-4.981,1,0.0463,3.39e-5,1.81e-6,0.372,0.39,125.132,audio_features,0inF55SMAOZUrXoMTF36SM,spotify:track:0inF55SMAOZUrXoMTF36SM,https://api.spotify.com/v1/tracks/0inF55SMAOZUrXoMTF36SM,https://api.spotify.com/v1/audio-analysis/0inF55SMAOZUrXoMTF36SM,168960,4,Getting Along
0.224,0.973,0,-4.999,1,0.0955,0.00461,8.7e-6,0.169,0.366,175.781,audio_features,7wWL0m1qKoooRrCuNeWR59,spotify:track:7wWL0m1qKoooRrCuNeWR59,https://api.spotify.com/v1/tracks/7wWL0m1qKoooRrCuNeWR59,https://api.spotify.com/v1/audio-analysis/7wWL0m1qKoooRrCuNeWR59,125327,4,Dak's Back
0.647,0.732,11,-4.056,0,0.227,0.00753,0,0.186,0.935,169.988,audio_features,3DErMJzUrtfGUjet3xpUml,spotify:track:3DErMJzUrtfGUjet3xpUml,https://api.spotify.com/v1/tracks/3DErMJzUrtfGUjet3xpUml,https://api.spotify.com/v1/audio-analysis/3DErMJzUrtfGUjet3xpUml,101647,4,burbank house
0.45,0.899,11,-10.512,1,0.0585,3.92e-4,1.15e-6,0.0404,0.71,169.407,audio_features,6YPcj2X35vEyxSAvMBOsth,spotify:track:6YPcj2X35vEyxSAvMBOsth,https://api.spotify.com/v1/tracks/6YPcj2X35vEyxSAvMBOsth,https://api.spotify.com/v1/audio-analysis/6YPcj2X35vEyxSAvMBOsth,160432,4,Ponyboy
0.414,0.889,11,-9.578,1,0.0567,1.09e-4,4.25e-6,0.0705,0.512,100.243,audio_features,6D60SYI1Jk4V023qpJa4oi,spotify:track:6D60SYI1Jk4V023qpJa4oi,https://api.spotify.com/v1/tracks/6D60SYI1Jk4V023qpJa4oi,https://api.spotify.com/v1/audio-analysis/6D60SYI1Jk4V023qpJa4oi,170667,4,Goth Babe
0.474,0.807,2,-3.635,1,0.035,9.38e-4,0.0121,0.154,0.302,138.913,audio_features,4yY8JqTOQyi7K4O1QcQtBG,spotify:track:4yY8JqTOQyi7K4O1QcQtBG,https://api.spotify.com/v1/tracks/4yY8JqTOQyi7K4O1QcQtBG,https://api.spotify.com/v1/audio-analysis/4yY8JqTOQyi7K4O1QcQtBG,284640,4,Portions for Foxes
0.575,0.732,9,-10.418,1,0.0293,0.00167,0,0.249,0.876,127.818,audio_features,2xRycG9m42WqYMIc6jsaHQ,spotify:track:2xRycG9m42WqYMIc6jsaHQ,https://api.spotify.com/v1/tracks/2xRycG9m42WqYMIc6jsaHQ,https://api.spotify.com/v1/audio-analysis/2xRycG9m42WqYMIc6jsaHQ,174155,4,Smogged Out
0.588,0.398,0,-7.136,0,0.174,0.0261,3.27e-5,0.885,0.505,166.945,audio_features,7grU1fwDJ5EVETSRyqjP0C,spotify:track:7grU1fwDJ5EVETSRyqjP0C,https://api.spotify.com/v1/tracks/7grU1fwDJ5EVETSRyqjP0C,https://api.spotify.com/v1/audio-analysis/7grU1fwDJ5EVETSRyqjP0C,162395,4,common courtesy
0.298,0.823,7,-9.793,1,0.0816,7.66e-5,7.53e-5,0.132,0.235,135.596,audio_features,0Pie5DFAHHxpkONFUsAI6s,spotify:track:0Pie5DFAHHxpkONFUsAI6s,https://api.spotify.com/v1/tracks/0Pie5DFAHHxpkONFUsAI6s,https://api.spotify.com/v1/audio-analysis/0Pie5DFAHHxpkONFUsAI6s,275600,4,Aneurysm
0.331,0.61,9,-8.138,1,0.0293,0.00269,0.0548,0.14,0.55,132.746,audio_features,7wYU1avLwl1Gtkib8OTrZp,spotify:track:7wYU1avLwl1Gtkib8OTrZp,https://api.spotify.com/v1/tracks/7wYU1avLwl1Gtkib8OTrZp,https://api.spotify.com/v1/audio-analysis/7wYU1avLwl1Gtkib8OTrZp,209040,4,Dionysus
0.363,0.732,2,-6.472,0,0.035,2.62e-4,0.0158,0.0636,0.908,133.564,audio_features,3FvNpoW4oOOHb79Q3EAUdW,spotify:track:3FvNpoW4oOOHb79Q3EAUdW,https://api.spotify.com/v1/tracks/3FvNpoW4oOOHb79Q3EAUdW,https://api.spotify.com/v1/audio-analysis/3FvNpoW4oOOHb79Q3EAUdW,208227,4,Old Fashioned
0.725,0.628,3,-7.448,1,0.0549,0.19,1.02e-6,0.162,0.196,139.975,audio_features,4oJiaTMvEPxYO3GNZQ8aMD,spotify:track:4oJiaTMvEPxYO3GNZQ8aMD,https://api.spotify.com/v1/tracks/4oJiaTMvEPxYO3GNZQ8aMD,https://api.spotify.com/v1/audio-analysis/4oJiaTMvEPxYO3GNZQ8aMD,152571,4,Sloppy stella
0.783,0.534,0,-4.648,1,0.0771,3.48e-4,0.032,0.0772,0.762,74.979,audio_features,6F0XgcNmZ09RtFVYetCZ1n,spotify:track:6F0XgcNmZ09RtFVYetCZ1n,https://api.spotify.com/v1/tracks/6F0XgcNmZ09RtFVYetCZ1n,https://api.spotify.com/v1/audio-analysis/6F0XgcNmZ09RtFVYetCZ1n,144121,4,Come Back
0.617,0.685,2,-7.687,1,0.063,0.0184,0,0.0848,0.508,87.969,audio_features,1dSp8A0PDSvRZXAsuuoge7,spotify:track:1dSp8A0PDSvRZXAsuuoge7,https://api.spotify.com/v1/tracks/1dSp8A0PDSvRZXAsuuoge7,https://api.spotify.com/v1/audio-analysis/1dSp8A0PDSvRZXAsuuoge7,266157,4,suburban wonderland
0.525,0.91,1,-3.777,1,0.0576,0.0154,2.08e-6,0.094,0.666,154.314,audio_features,02Ple3mAITDIZjdjqPfneB,spotify:track:02Ple3mAITDIZjdjqPfneB,https://api.spotify.com/v1/tracks/02Ple3mAITDIZjdjqPfneB,https://api.spotify.com/v1/audio-analysis/02Ple3mAITDIZjdjqPfneB,173376,4,Soundproof
0.693,0.575,8,-8.887,1,0.0727,0.124,0.946,0.102,0.728,130.033,audio_features,62C8Bd6EgEOofLZ1COjF3n,spotify:track:62C8Bd6EgEOofLZ1COjF3n,https://api.spotify.com/v1/tracks/62C8Bd6EgEOofLZ1COjF3n,https://api.spotify.com/v1/audio-analysis/62C8Bd6EgEOofLZ1COjF3n,160659,4,striptease
0.697,0.777,8,-5.914,1,0.117,0.256,0,0.202,0.353,136.111,audio_features,7mcYosmfRFxXJN3hwwNXnL,spotify:track:7mcYosmfRFxXJN3hwwNXnL,https://api.spotify.com/v1/tracks/7mcYosmfRFxXJN3hwwNXnL,https://api.spotify.com/v1/audio-analysis/7mcYosmfRFxXJN3hwwNXnL,173721,4,Redlight (feat. Teezo Touchdown)
0.676,0.649,9,-7.932,1,0.0301,0.232,0.255,0.0996,0.385,85.005,audio_features,7zXDaRvqkduUhDUGdhHsap,spotify:track:7zXDaRvqkduUhDUGdhHsap,https://api.spotify.com/v1/tracks/7zXDaRvqkduUhDUGdhHsap,https://api.spotify.com/v1/audio-analysis/7zXDaRvqkduUhDUGdhHsap,239413,4,Kahlil Gibran
0.643,0.617,4,-5.217,1,0.0405,0.131,0,0.258,0.432,87.502,audio_features,4URdynWUR50mXggi06ilrJ,spotify:track:4URdynWUR50mXggi06ilrJ,https://api.spotify.com/v1/tracks/4URdynWUR50mXggi06ilrJ,https://api.spotify.com/v1/audio-analysis/4URdynWUR50mXggi06ilrJ,145371,4,ONE PUNCH
0.645,0.579,4,-9.137,1,0.1,0.524,1.78e-5,0.161,0.525,92.977,audio_features,3MrZcAFdNmtPVbob9QYvs4,spotify:track:3MrZcAFdNmtPVbob9QYvs4,https://api.spotify.com/v1/tracks/3MrZcAFdNmtPVbob9QYvs4,https://api.spotify.com/v1/audio-analysis/3MrZcAFdNmtPVbob9QYvs4,150323,4,DITTO
0.595,0.537,9,-7.666,1,0.0325,0.108,0.00511,0.11,0.217,129.764,audio_features,5IRdIQNIZzVqE4XyBylkvd,spotify:track:5IRdIQNIZzVqE4XyBylkvd,https://api.spotify.com/v1/tracks/5IRdIQNIZzVqE4XyBylkvd,https://api.spotify.com/v1/audio-analysis/5IRdIQNIZzVqE4XyBylkvd,249147,4,American Shoes
0.43,0.68,7,-7.193,1,0.0421,2.14e-4,2.09e-4,0.389,0.359,165.935,audio_features,5H0BawU5IlPVzLTiresJwa,spotify:track:5H0BawU5IlPVzLTiresJwa,https://api.spotify.com/v1/tracks/5H0BawU5IlPVzLTiresJwa,https://api.spotify.com/v1/audio-analysis/5H0BawU5IlPVzLTiresJwa,154640,4,"it only gets worse, i promise"
0.272,0.743,4,-11.119,1,0.0395,0.39,0.0226,0.484,0.947,171.161,audio_features,2gfWdYfUeSPvZZDhc2Ei1M,spotify:track:2gfWdYfUeSPvZZDhc2Ei1M,https://api.spotify.com/v1/tracks/2gfWdYfUeSPvZZDhc2Ei1M,https://api.spotify.com/v1/audio-analysis/2gfWdYfUeSPvZZDhc2Ei1M,144570,4,BA DA DA
